datetime,open,high,low,close,volume,pure_bond_value,convert_value,pure_bond_premium_rate,convert_premium_rate
2020-04-20,170.1642622138849,187.73507695356875,166.64545046087383,182.0261250477509,295418372.0,83.55273492205724,123.2179719998105,143.85395809708274,60.06039667540514
2020-04-21,161.33688498434094,181.91505385966377,158.38088010134908,169.61417850543756,351625199.0,86.99325087973,120.98526848907322,114.00648222766422,46.99355106297032
2020-04-22,180.54920916079027,197.5811143624125,171.16553763853486,186.89172914245336,363097954.0,87.79211375325625,128.68431938627668,124.71793044130236,56.09941855492968
2020-04-23,190.34432221152204,207.35118343937017,183.31190432768406,192.5929579692792,325002397.0,85.92803811902007,123.07505958049165,140.765054451839,63.746012927683736
2020-04-24,192.9754858936308,205.90604453090043,175.90276034459612,184.25181032548306,345025990.0,87.04816269483989,124.79309623805878,124.0219057616251,54.529579072503495
2020-04-27,186.53985537630277,196.06573889517483,180.93043523499463,189.86906256977062,266507258.0,86.2870390565731,125.22153137064956,137.53238854303734,63.10870545868886
2020-04-28,190.28449289758066,201.17732669236142,173.78358482628616,192.9493846799708,343649449.0,87.40006278907754,119.49416032541318,134.18637779030576,69.97474646465155
2020-04-29,180.93310212061635,193.63248113963786,174.53686080883068,178.65998215611603,354271246.0,89.65161833617793,119.96041817460765,106.72760641267452,55.416897743667015
2020-04-30,176.87961820337924,184.19875474778874,170.64388708490776,175.14657259904374,324203189.0,89.70981582692451,120.79072717088295,103.87389081456229,48.524455315092226
2020-05-06,172.11037787492842,179.03294714206373,170.19837642001653,175.27097892182906,209705482.0,89.37735040075442,123.5985014963295,103.31027807727506,46.04913444185642
2020-05-07,168.670149947288,174.86368419157367,155.16035795233722,158.34046702796013,203054316.0,89.08724096976842,124.02800514920696,84.55960960992822,34.40343531878386
2020-05-08,161.7847319742939,168.44372828574907,158.78490260024577,162.89602685451524,210912986.0,88.17213458570492,116.46317317367505,95.47946595796665,45.48821719563868
2020-05-11,164.43134562056284,172.66995867636172,162.31402002724457,168.20242650358867,198468391.0,88.25378745274001,118.11216827448862,99.408103305546,49.68061728566994
2020-05-12,174.81077971522114,184.10979484273332,172.2928816323278,180.0424401438575,182471114.0,88.81625527914244,123.50220458899922,110.90480231199773,54.257002304312124
2020-05-13,171.02005332674563,178.30339729261243,167.2292575269891,172.04628582093727,209899833.0,89.98583168203665,132.17546449395223,98.57648836666058,37.43081916780896
2020-05-14,168.59447457350035,174.83617321448216,165.24200550759133,168.05337134359172,176267617.0,84.6675494350037,116.45088024017082,124.45712358612303,55.20306577723633
2020-05-15,158.64236992049032,164.99519083561603,154.76267924981988,159.16505637109964,186546352.0,90.24833795564278,127.60525518538951,85.12328658192256,32.33437408840565
2020-05-18,163.5209384363786,168.3965541160356,158.11576635005818,161.96085882970306,168128576.0,90.68900022466082,131.32979754586276,83.67420707812336,30.367750257115123
2020-05-19,165.01026202335638,171.5130939116365,161.48322188720982,166.66731548644634,166363654.0,90.36465133854418,141.74595586855287,90.58703220397106,24.40295757682144
2020-05-20,166.98871208970561,178.36188359529683,161.95666625671996,172.50359083415168,196570262.0,87.81540133833265,123.08824227227767,106.29563846783294,51.562079050647036
2020-05-21,167.4941897280769,176.70216473319454,162.7215227988694,169.48812298109436,210068882.0,88.32201102904428,135.6176069370784,101.4688938147236,37.24915743837585
2020-05-22,158.49929348597823,164.92598276976577,152.4189199958647,155.15696739944485,198069449.0,90.44779065104382,119.24439655547081,78.27832493814631,37.52781021299756
2020-05-25,164.698333885699,173.16402844582197,161.23374099711327,166.06652534207555,172301929.0,91.51401401436777,118.22763639925006,88.91612074282581,52.03019925413313
2020-05-26,165.02330584558254,173.0283325332142,163.3927926586501,168.30781026389158,166865987.0,91.38871723769266,129.80308148732792,91.2262286417633,38.75447793923396
2020-05-27,174.31728919543966,182.77450010034752,171.27129150886574,174.54423188153095,155634107.0,92.00319009109617,134.2292145972187,93.51254097960609,42.21124387776196
2020-05-28,164.11027575195473,169.6732931772017,159.25735414481767,162.22202720382967,130997512.0,92.75031943833406,121.5950242971065,79.46774131257624,41.97639819872381
2020-05-29,171.353980921286,196.3557808089403,168.9076923571422,184.06814103210962,146770165.0,92.60552353850866,150.57802831437098,101.27659996916677,29.11513999295497
2020-06-01,176.51695185066265,181.75693435349942,172.77046229505683,178.80750487279442,151935715.0,91.02861487953639,147.3522782581212,102.68166356789447,29.586169083598282
2020-06-02,190.06898366905494,195.52453826735643,173.64958056966145,178.21030467674797,147951205.0,91.28480668648086,162.73898736881463,99.25900272568174,18.373110301372673
2020-06-03,181.01924101279357,191.39230053389542,175.80379598974304,184.96852136989173,157020262.0,89.01679061049714,160.58216125859985,113.39479402432599,23.33921651211039
2020-06-04,189.17382536934576,202.76534195462023,182.75045937356086,189.90151004751803,153040880.0,89.05677852341479,149.27695917383903,118.98359301741144,43.31236067136702
2020-06-05,185.28705686529068,195.61748321921178,179.07781227029722,184.05178799910658,175376893.0,89.60430197941585,145.65332075233707,114.80389749572082,35.98964877174897
2020-06-08,172.3454222313646,181.67205212138347,168.20219789965466,172.52792371648667,144428534.0,89.30315217446505,142.53949674038995,97.7757462475822,27.687261729176036
2020-06-09,170.76562650834234,179.42174432086864,167.7926586135011,172.05480636922925,141201700.0,91.26397791114412,138.80836427925516,91.60735822296971,31.574376159191427
2020-06-10,183.29530631272874,191.74234099212327,180.33775408504894,186.20897841735393,131002287.0,91.93553812831298,168.84624599413445,103.39438459208809,18.428153286546824
2020-06-11,174.71912730201825,182.67414231576416,172.21256840008178,177.99382782648945,148304427.0,91.45312696184432,152.29411321810568,99.23419992757735,27.84711413184103
2020-06-12,172.9160642275448,182.19748047357587,170.10222037140636,176.571502528908,155467892.0,92.37226198566582,151.79587032640026,96.15404014429359,24.53117394759556
2020-06-15,179.58173258670007,187.80306969517463,176.63768361696293,181.66704038754906,151971267.0,92.25146205484488,155.04927309638933,100.6906209095664,24.34100149782261
2020-06-16,184.9368888669078,193.038022929732,180.8101346024424,186.67559667465554,134413564.0,92.17690752817252,164.55824317191085,104.21717633237668,19.914568147259306
2020-06-17,180.4178779349983,187.868486008421,177.1663169981011,181.57334820135338,141113880.0,91.10327300254802,161.94266481372136,99.76514135877066,18.586475893982225
2020-06-18,168.67079791393564,175.86819111831505,163.86395492468216,167.7394722771903,142702022.0,90.884828235492,142.9011825583838,86.95184680097455,22.158990855353817
2020-06-19,166.16948791712213,180.50325804782597,164.87323468681888,171.22202208081944,174489267.0,91.1086050827728,166.85341277681795,87.17011163868433,7.253731671311336
2020-06-22,166.8565091726777,171.04573687657484,163.8905354999465,166.5118648733672,136859164.0,90.75981340781095,156.48780078809557,83.93969970366837,11.2716566907562
2020-06-23,150.5350648402764,155.52933503574562,148.77048192233536,152.48643543128415,151441381.0,90.10855510297611,141.4428607269865,69.94603505688582,11.82049437241265
2020-06-24,154.20436766523653,158.5678090815049,152.031913312857,154.466895982382,126811758.0,87.9961004243794,138.37404557810166,81.41673077154407,18.83149023743445
2020-06-29,166.5408368735471,174.35736608728774,164.68498628938474,170.86352240217866,115931559.0,90.66610030819305,156.16692804115226,89.54482182195187,17.075935530865237
2020-06-30,157.43680898029288,163.99615088182463,155.3438511902806,160.4048086711811,142870641.0,90.3267264829693,151.66173194669017,78.85946653012428,10.585857280326753
2020-07-01,157.09909955855113,163.4054331045572,154.4398665936845,158.95516563023318,148259068.0,90.95814954529796,146.46313797826653,77.6527834158434,13.501437500173008
2020-07-02,150.03690463659686,158.11222084230477,148.53040741073943,154.6582404729434,193419943.0,91.66817437245962,139.97658239978543,69.88730588785201,15.885441530869441
2020-07-03,153.76072587962108,159.8138833100577,149.8954796721793,156.49292115808288,220475651.0,91.54410919821528,140.62891297471754,72.4005697131181,16.250600604687637
2020-07-06,150.3069471491463,159.18618510246193,148.32577048930358,155.71717855930154,308313090.0,91.439771368408,138.01264450192627,74.27578620015095,16.505283141346027
2020-07-07,162.59255174682806,170.84733043253092,157.70772942838983,164.41194020928342,286065563.0,90.38051649275346,150.27870829883148,84.87348858648812,11.893085600841442
2020-07-08,166.87493026740924,178.7455461264513,160.35244937178663,170.9818354259994,299353226.0,89.35923550997643,156.64210376910387,93.6880077869931,10.595919474273513
2020-07-09,170.98696726312875,183.23175003582742,168.0313159823564,175.3544538777305,312874890.0,89.06051737808713,164.16900958893825,98.93617044783491,8.768587663524228
2020-07-10,177.56539344986675,185.40622503097103,171.21559452404267,176.2345430369432,272565966.0,89.44595037316508,170.2823397620615,98.57729966785031,5.795829659362166
2020-07-13,171.2520948572536,187.9394758566467,166.29470373468092,180.03570665505293,319712693.0,88.52886390990238,169.21241376876458,105.73061802918252,8.344291528286302
2020-07-14,177.82319972773098,185.2542541344361,169.32813341829296,176.1014618798613,297386746.0,88.02352179192613,167.64624002968543,102.36259149218508,9.071737674893889
2020-07-15,175.64264110228999,184.70448773249893,168.34921194874823,171.76054165225813,289755875.0,89.3895335019892,165.23439445258424,94.16209234460975,6.4344469970822855
2020-07-16,167.7746822931046,173.7362158727203,153.41799303250585,156.39374905645045,286709103.0,87.78659937041412,145.0703759910591,83.10513448687014,11.876718459509462
2020-07-17,165.67026699507906,172.4185941771043,159.7462836993011,164.66321258226236,288597098.0,88.84013730749399,154.47787108846705,88.50904081231683,9.613919551875396
2020-07-20,157.68220581069215,165.07163604177492,153.31299958425592,160.80425139402115,248681837.0,89.79145227158509,151.84025389416718,85.23106193695762,8.253990749733362
2020-07-21,171.23931350402336,181.20272865128015,167.78372043436428,175.03404704076212,214419379.0,90.61582728125754,167.4610318406752,97.37750726955935,7.044421327653412
2020-07-22,163.50932763773858,172.97926447268117,161.50083756681494,166.07219257973586,242973103.0,90.57499777520806,159.58560370351816,85.58339746632242,6.248760987574826
2020-07-23,163.73213616646171,171.1422751281666,160.969561373307,166.69523266744423,247239317.0,89.42208349664668,159.63475540641093,87.68551821221257,6.8140935681730594
2020-07-24,160.76958834095154,166.687041174109,151.9942475937226,154.3471607849183,239073953.0,89.49327371813483,145.50335362546457,73.97486980352686,8.74005368284934
2020-07-27,160.83233598312043,167.0029217186966,157.2304535155821,161.2937738178223,185762722.0,89.19259792057147,154.6861149605834,81.66479482483682,6.794129624164853
2020-07-28,170.9079696006662,178.885650801087,167.23951802932044,174.20323729708034,207937649.0,89.27215401232607,168.52905417031866,94.08698457637558,5.3430606376741325
2020-07-29,164.43747484257273,173.44446809280203,162.89979022449324,170.59789091867566,221084252.0,90.70695117919615,163.68519570005463,88.40861070631479,6.515153130399809
2020-07-30,162.92353961009698,169.7872750476077,159.88914620530994,162.3412618989094,200902929.0,89.99603921633665,154.64797457207555,82.54172561987386,8.764800156198818
2020-07-31,167.4425432577791,176.50868889043562,165.49807321647447,171.90083594741276,220538125.0,90.44822780587211,166.0082453898944,91.46873481115566,7.100415317479461
2020-08-03,170.98167979917122,178.6461033172376,168.69016662224726,176.0488581611146,229269138.0,90.09912267142035,171.43461512517965,96.10948634965862,5.731639324339414
2020-08-04,166.32779762866755,173.78147636240763,160.52193739907796,164.981164108434,250520671.0,93.31274729208872,153.68851674628598,80.22971934716477,13.98752025704338
2020-08-05,176.20498889818361,185.06550735597676,172.00417018007084,179.00163702597712,224303115.0,90.38110884166588,173.98859806265864,100.19100141618097,5.762074270170078
2020-08-06,168.37079526875058,177.2859343523176,164.57287030921884,170.20053076998005,211140127.0,89.9063793616322,165.21233900404445,95.88031302708794,5.542208076539141
2020-08-07,164.91693093635,178.56749409146772,159.91326646592867,170.77877300435173,255520480.0,88.44162618602901,152.23866671776526,104.26138965095362,17.473042048543036
2020-08-10,164.32187487354568,187.15993580624297,161.26118967575718,177.94506258113853,305001466.0,84.42057531181865,140.31024647139236,138.9822996343483,38.285280558636074
2020-08-11,172.49616950121998,189.21114378668685,158.9108422587036,166.7124714091765,361580666.0,87.17155015970904,132.2160174682714,105.46542060069191,35.131348931650294
2020-08-12,174.79941799645076,197.44695281401368,167.47597360214695,183.04587436206495,421130839.0,86.55134053662906,130.85231335260156,128.65300536519698,50.63824829082251
2020-08-13,189.8990463989789,211.68876051780265,182.04743612646052,195.05081125982645,387586827.0,87.32819719580306,145.396956025829,131.83147427248554,42.37348034981204
2020-08-14,180.0373303636124,191.0470998672834,170.18701805734906,175.1583663858794,345965844.0,87.41225871260228,135.71805687054643,115.07134940933446,39.085857742250994
2020-08-17,162.29882377791125,173.684361759552,159.0997841955286,166.61664880989642,357486110.0,89.1285423595342,140.75554542878714,94.41680839428867,23.991116917221483
2020-08-18,176.0862361757084,186.83025279500833,170.7963099799316,176.98087032357634,285021332.0,88.90518429834684,145.48835347454872,103.69914945499553,27.250117412048308
2020-08-19,172.16048908017538,181.8176239567979,167.773945301801,173.21564480743928,272189949.0,87.9118502805403,142.7682649402587,102.01103165505424,27.16531723301142
2020-08-20,165.31178887264497,180.45532710076762,161.41926804181378,169.4572771996551,363787260.0,83.93290036222075,124.91227148371222,120.96620999768821,43.40724527910735
2020-08-21,194.13284715206822,210.10299946511083,188.119842740274,192.75573857300995,322337793.0,87.01740934043748,140.25437212146267,136.24419384456448,50.87813053552705
2020-08-24,186.39357150930786,194.50625541761525,178.98329248835506,184.90885473945957,216788282.0,88.90224825831132,160.81623172027167,119.46035689121703,23.153565699005817
2020-08-25,176.70405672459816,186.39128962860804,171.91994090365915,178.13275718783,217852050.0,83.99269553604293,139.7875778394594,139.49381526651229,39.035807025134716
2020-08-26,175.24757159394963,182.75819274714783,169.2920087245242,175.5728975906926,211072026.0,86.01946348495039,134.94592379550193,127.0428643616066,41.441365930967564
2020-08-27,171.25557233005784,180.76737010191687,167.6734836515979,173.0439644923763,213467284.0,85.00109170099948,136.15127248771574,125.84625844905301,36.16362469365423
2020-08-28,171.90294247922327,178.6447010513791,165.04899640411787,169.09582062944241,202887907.0,85.84595938872098,141.93462037242517,119.03908047004794,25.434160497709705
2020-08-31,167.09125427574563,173.7393535746795,163.6374234499552,167.86607764095095,171693505.0,87.81777699670118,146.54994567999182,109.3006572225519,21.10216080894615
2020-09-01,164.60631151432273,173.30366569039003,161.6951956329803,168.28675750015339,177359906.0,85.46019893519565,142.66413794943315,111.10538394333778,24.649465971570258
2020-09-02,162.94231147165482,171.03421722115903,160.32690813740334,165.78909293011418,185368383.0,81.82102708903977,139.98772097021316,144.87663327519073,24.953329376195725
2020-09-03,179.14862789301043,191.98108819954643,175.2634784883062,182.31080546970952,179563429.0,87.4822868269379,149.53184202032924,123.52491765924898,28.44190598416117
2020-09-04,175.6687267621681,186.34761677030758,173.198354554626,178.37816006057773,164790621.0,85.81148509665911,143.8960649082626,122.23389789088361,30.29073134583612
2020-09-07,167.72678902560457,173.78746334850374,161.3974036172039,164.8797908071308,162961396.0,83.4440335746099,140.05053053573255,129.1054211890772,22.756386106447565
2020-09-08,152.11163518276186,157.7346182645369,148.52061138920575,152.5836354695399,185634841.0,86.94791783505771,136.7329721476358,93.36178028341297,15.334039185117733
2020-09-09,153.39023046428454,160.7667242098741,148.55530900846668,151.97618924806085,189950517.0,88.07109747288712,135.07058564473874,87.31349192070691,15.401035463190132
2020-09-10,175.83335382696592,184.36840199761218,168.02793304164675,171.64960671858864,141087042.0,87.47121860430528,152.84539307033313,113.26267525568508,18.933200518703906
2020-09-11,152.61096013896966,159.4199157253949,150.55913710896334,155.7171829760112,146696208.0,85.84005248835743,136.2009395048364,95.62841440772621,19.503086245435874
2020-09-14,152.49167483208686,157.08270100523637,149.84725544085984,153.56840623290515,131099316.0,87.01804913326474,139.20585881425268,90.73121551724267,13.928020065128337
2020-09-15,146.86763696709048,153.79284001611148,140.21488491587814,146.18420276516133,201307171.0,88.07121437890208,126.3540339758319,72.04462194701549,18.34309320375626
2020-09-16,164.75477828027516,176.31352093493666,161.62689215601227,171.46132617343972,170547041.0,86.62625897887668,127.57942994551104,108.81985747087282,38.90996612169073
2020-09-17,171.99047567167938,181.48169347363444,167.13676315557515,175.22124336318433,156743166.0,88.6901201549808,136.09646243751322,106.24862684086398,31.914697135626312
2020-09-18,149.81803441938848,155.7458772501515,146.45249189857867,150.70594551203462,209757823.0,87.70655772218849,126.28268189490888,80.51975747145937,21.747279474209172
2020-09-21,158.5640254692558,165.97645735919275,154.31091113213301,161.1512739526917,153528789.0,88.46616479072404,128.16774690621577,91.59764011376002,29.25561227977445
2020-09-22,174.8935241611599,183.9981230561657,170.19455592223528,174.4293432687276,165486840.0,89.7725962124656,145.9049346843882,97.776112503219,25.971349329195
2020-09-23,171.81305967544637,176.70598251265005,167.0578530517874,169.5533443413647,143990142.0,90.34620714311541,150.00031467089877,93.53245423613862,17.80178728412602
2020-09-24,161.64440271180223,167.40062644912103,155.54138206307198,157.0210190193224,120130147.0,87.14984965427871,135.7875059129254,85.08157630747593,21.797304662610628
2020-09-25,160.97225292964592,165.66068888864757,157.13607602572682,159.70242902129752,130956867.0,90.09904046055561,140.76728681524276,79.8575049499535,18.450107526336897
2020-09-28,149.38936008831263,154.0079448587873,145.67989316929078,147.79679844659836,114788988.0,89.5022704532102,128.72389516652765,76.95836887305427,19.879094304291627
2020-09-29,143.95981379700564,152.90056895578232,142.2878910697151,149.16964334254925,145969296.0,87.53976094082826,137.17822931811017,79.72722227630322,12.29902742934925
2020-09-30,161.44656170135931,168.03405159202939,156.41057685777653,159.55672920937297,140247129.0,89.24202882169803,142.90666598850092,84.50992693695498,20.17738463349435
2020-10-09,159.8342003180404,166.4307146337248,157.27005020871235,162.56752824502317,118542813.0,89.91168753360695,151.03244444736686,83.72970654509776,12.630321610688451
2020-10-12,155.00179210328395,163.95605043517293,152.51108938900092,159.8100188893825,172709034.0,88.51058459691112,152.21772660843322,86.82345519327495,9.96619808186525
2020-10-13,166.96583116775798,174.63946335822465,164.9063269774161,169.40160893664645,148943097.0,88.30471819670032,161.3084929292205,96.28046832331208,10.74335061242348
2020-10-14,170.35243425179647,179.69953696395612,167.8764090478042,172.68758788836703,138931720.0,90.13670291535944,164.36257053118754,95.5532982338828,11.55770719690867
2020-10-15,152.01310899342104,160.98213408956187,149.39919629690345,156.01422368330643,140848070.0,91.59468987151901,142.6981572762914,75.20460578650528,14.501094168478843
2020-10-16,157.0129817703572,170.21406185271167,155.0279936116114,162.4490051773761,160140384.0,88.93049641841247,150.37787689041448,97.24877023268783,13.669158671383602
2020-10-19,168.70490723702449,191.7709996623259,165.8652321590028,184.7760843697731,182673183.0,84.62583258293091,136.77477831544547,164.81874304662878,42.942390500497815
2020-10-20,198.2518852980491,251.5741902309687,194.14922711765993,216.26573098815635,319023545.0,84.44322984217857,138.331279763604,203.1993945761185,67.07696857708919
2020-10-21,202.28203916996057,241.11900397969833,192.32655412717168,218.70386830993027,380078810.0,86.54042388170836,141.90909366575133,202.82665427204114,58.72599237378085
2020-10-22,181.28849168942634,234.16991636963493,169.65283420041783,201.55798512294737,590892243.0,88.38775925534682,128.553838350376,148.34895137869137,59.41108476808385
2020-10-23,168.84941862141255,240.50834299364323,145.65755517122153,157.76575319751734,982394915.0,86.79365757257324,112.66000214677985,94.26166089407181,49.21669779283691
2020-10-26,166.6025067665978,219.54809937820264,150.3255964664233,186.42765178423502,878227093.0,86.08392179072275,125.30319181302781,125.57406367933757,53.05875697661527
2020-10-27,175.83066639614896,214.56350050972256,160.64387109793793,174.74594612092775,872270662.0,86.50041142612717,126.07824748712459,115.79696979595676,42.661695582687265
2020-10-28,160.71491876099478,193.23618896614647,153.29654325747688,162.55139626696354,905201975.0,86.01158355017984,123.46686669671948,105.4608055942789,34.66766921982036
2020-10-29,180.44022241844755,200.62111659988673,169.38696408298281,177.86335667954705,703390203.0,85.44998587842373,128.076003544951,147.62859597141832,44.08961679836135
2020-10-30,179.83776591095125,194.26249983543175,170.96154889626186,176.54383301170503,522500658.0,85.78116263835652,128.86178389147886,148.51460624729165,41.34927813751691
2020-11-02,165.1299397004022,173.17109114968065,153.86952046982714,157.79706479623744,362434424.0,89.34330231269809,135.47910908895454,90.43568810110295,23.511659978107378
2020-11-03,142.698894396132,150.40978545490333,134.22634939940696,141.88022748174023,360552873.0,87.66207158888983,119.33661719852444,73.37980621228971,23.474020721005598
2020-11-04,157.1193768040639,163.8124635420269,151.187090726591,156.8913175236895,300608881.0,88.24757883378568,128.4180501240973,90.38508372961775,27.71676714275484
2020-11-05,158.7542576273811,166.43845924926111,155.98893792488977,161.045293714329,267986282.0,90.29833711143021,138.31389273573376,89.41334073744977,21.64634520018118
2020-11-06,167.2896059823344,173.86140640131785,161.18228578880348,164.49967206606794,230399558.0,89.74278217106996,142.89666788261547,90.10448786274712,19.421019601617463
2020-11-09,167.88360049915468,178.53697797355045,165.89255794874623,173.7148878320753,232042708.0,90.13116438514024,159.30238293002725,99.85936372479156,14.028641945381452
2020-11-10,167.89908961670545,174.164080646466,163.25736840014264,167.10829481138012,223458806.0,87.12330155841698,139.9532838780455,128.83290040574505,26.442280265136652
2020-11-11,164.89176741551898,171.66146871960237,161.8974540139757,165.24712582010258,195056088.0,87.58356672433726,134.55349999554846,113.76321924739207,31.13697514366842
2020-11-12,156.07802760406423,171.52684165654642,153.45682417808075,168.84424451978853,250516154.0,87.58781183798472,127.7233313454465,109.17370969701977,47.38942350428268
2020-11-13,155.94658743099862,172.12719372216193,150.19457396836685,161.4363860578822,518309578.0,87.35456630432788,118.1780729566512,94.60058631565978,45.439324490649675
2020-11-16,164.09327645651442,173.30739317010233,155.226224373778,159.96451980295006,379509668.0,87.95808922897479,125.31400322544641,104.40010940672136,33.84386486738593
2020-11-17,155.6525584440726,163.997561301404,148.40325818405262,155.02624316851035,374303099.0,88.63097391759881,116.15676070794675,83.94738559161061,44.395190387059294
2020-11-18,150.95192336584472,157.86591105077707,147.95483980229932,151.62906660249624,321887635.0,88.27365354982649,119.88905661002728,85.76373410008682,34.25664730174584
2020-11-19,149.0337750993069,154.14859394458858,143.57171943917564,146.8138726501786,290405370.0,87.88003270482912,125.93723101468785,77.9825054966029,21.721328121973777
2020-11-20,145.64811389492405,151.7996224507413,142.49849622596017,147.7901963673803,253977315.0,89.5791201640556,124.51855897829536,72.98778274538574,25.369387532909386
2020-11-23,145.36770694023224,151.35161169774136,142.9276077474223,147.56430960347018,248168814.0,89.99221406103669,131.4469700017239,74.80684905544861,17.82561490648176
2020-11-24,150.79588805698612,157.6927490751648,147.79707481324158,152.730839640686,244088354.0,88.23314247758499,135.18220020209077,84.44370121597609,19.43928297860577
2020-11-25,146.80188910024046,155.34405114814194,144.02381558613268,149.4079424550958,292110435.0,89.15227694679446,124.41254074133298,77.19655339148667,26.211952008470703
2020-11-26,152.42142931978023,160.2741898957693,147.91765817319842,152.13569594254477,297332522.0,87.67716879692124,125.65009482032075,84.04369927800263,27.326108049660977
2020-11-27,147.11022451956535,156.17233715175587,141.99290748257093,147.94397731610448,290028844.0,86.6100381307133,126.72225843939749,75.19861984104828,21.44419010002812
2020-11-30,142.94171715005854,148.9095882844847,138.5311280092007,143.24114404418034,297073779.0,88.28849359205917,129.0292468583183,66.33263664695463,14.551341152008236
2020-12-01,140.9063368948455,148.56748612277534,138.64156981704016,143.12757737829963,267817419.0,88.07822192029116,128.8579429299104,69.11517365321558,15.824456827856295
2020-12-02,140.22171329603978,145.91299439453252,136.8115808177929,141.95703146090992,298497851.0,88.58310424299538,129.99259040677782,63.890180822551045,13.148545767635024
2020-12-03,141.8520647015615,146.76110354098049,135.2516397667914,138.46364336167426,264774970.0,88.71666683891722,131.03281060184617,58.46065064353477,9.049262840512455
2020-12-04,147.80307781528313,155.79431546125636,144.34851194404914,149.37468720516492,261402056.0,86.10357142514596,128.71157524834695,89.13360874682675,22.827786853429338
2020-12-07,156.8032901698357,164.68660283520745,154.9186248210167,160.75159917751122,203095049.0,86.91833647371581,144.8109028017645,99.94287407523656,16.465260816794704
2020-12-08,144.54765295355188,149.61867266065167,142.05388991290894,144.87303534775933,223669340.0,91.48139142397747,136.4685183363062,63.03294142543497,10.955788650460093
2020-12-09,157.87763209858764,169.2675262954893,154.70317863053916,164.8512141431175,211206433.0,88.4817869872401,129.20265042087945,96.4270314140498,38.10737384101979
2020-12-10,170.96867885712476,188.40329572854154,167.40074446275852,175.7012144029979,368216106.0,86.55226706830959,116.11206775418808,114.60609879280592,67.83165362491314
2020-12-11,176.59429335233725,184.91502921576694,167.1596358049843,171.85746108914918,289057789.0,88.47291704395795,132.8703283561257,105.10175813050898,43.38798592847882
2020-12-14,160.97607044749972,168.52142611216578,157.66493709644266,163.52684839499324,207183052.0,90.58635011186823,143.04720575371002,83.86698491082417,22.422718616734635
2020-12-15,151.40287645104485,159.04693898148764,146.27616386990246,152.53588925760585,284794177.0,83.13335726256616,123.95952781985216,99.70996259095811,30.420292510778403
2020-12-16,165.9927381669422,174.70706494009144,162.4060666418077,166.90357086996434,244145283.0,87.91191110518199,134.38259642387848,96.13183451665131,31.197054499768075
2020-12-17,149.31099188117952,157.25855643774662,146.92637090226467,153.75655180285668,263231709.0,87.34786075225801,127.32298372185775,84.42581198000352,26.791982010523665
2020-12-18,156.12286755583776,164.66662305426485,152.57425524741888,156.9777479020385,249099420.0,89.27165177924502,136.35289842467637,80.92232351007121,20.817801608034255
2020-12-21,159.5386601603354,168.0477805000603,157.44245692752847,164.33165538254974,234301217.0,89.03996754694279,146.0303338273787,95.85096933727877,16.5905309205991
2020-12-22,166.657470930079,180.5163291720695,162.1749603832434,173.8765074231841,317721744.0,87.80440451840589,132.5772009903732,109.48591173638621,44.208341018520606
2020-12-23,186.86029795857286,199.81356078340838,178.94513901337876,186.79717828550974,368412756.0,88.51940636631403,131.31334614576699,121.88400525791701,59.154877264652036
2020-12-24,183.51159435015919,197.28581716091068,175.93093591511496,182.50249430770913,344729572.0,85.94571614349435,124.23893334190198,154.19826730048908,65.68511453316108
2020-12-25,168.7787104607036,181.04358068021477,164.1206351317236,170.98213828613558,346699796.0,89.15540462652709,134.61588117267627,109.55791047790002,40.84936643152135
2020-12-28,168.54131786690255,177.79756610858504,164.8820381980014,171.47088573709033,294882601.0,89.83569934841832,130.4402116521032,107.25704424807553,46.68280820534135
2020-12-29,179.41869329106828,193.863680580968,173.83391346617188,182.96713618328198,296092864.0,88.30706053609856,117.42266947075767,135.20255709807043,72.92585704456053
2020-12-30,169.66397832754018,178.61641332184522,166.0845545488451,170.18765534501378,293422115.0,88.87995190467869,125.770431036997,123.48044923864788,48.805709394732226
2020-12-31,178.48613092555533,186.43841045920072,171.13228009728363,175.2795256308547,272708639.0,89.38656586114678,141.99689126159,112.82547141145646,34.930480444963095
2021-01-04,172.0196269764179,185.2951368950208,169.00147423078187,181.4729384289266,280709545.0,90.63935697682814,149.3214043073366,111.31859009234367,32.411760486618654
2021-01-05,189.4460181751811,206.2442474275602,184.95178773925335,196.69859772303982,328787480.0,89.38002835324659,150.2691573389884,138.41960066988744,46.646892383289654
2021-01-06,188.1692110828697,204.2121407358201,181.15369041258757,189.2988929324308,365859665.0,82.48299434944161,139.4664835019381,172.60640674145836,54.50857816889982
2021-01-07,191.29614755985978,208.2316749398554,186.7980512469583,195.2432075582978,396299150.0,83.33500595220681,140.51593151443245,185.3753029301862,61.88530432180917
2021-01-08,184.02273727814472,195.51083620505864,176.78189320103195,183.03309001962566,393903160.0,88.71784932181377,132.69695850870073,139.4643943178458,53.99255981693496
2021-01-11,197.32495503043287,207.40534306159597,190.7507339081511,197.35914148666816,288271754.0,88.34442825351353,144.00879056497297,144.59449157254755,57.569173540983826
2021-01-12,189.59097751346275,200.9921857452594,185.22404890614433,196.28339177647823,282033642.0,87.39167755157877,154.21870818273055,158.09349907234508,44.7092861086565
2021-01-13,196.04239634839172,207.78421555140528,188.22212577256778,195.6485782323307,299542974.0,88.84978623859993,146.36365732963776,140.24341764522808,53.641745539325186
